#  tau(fm)  epsilon_p(ideal)(cos)  epsilon_p(ideal)(sin)  epsilon_p(shear)(cos)  epsilon_p(shear)(sin)  epsilon_p(full)(cos)  epsilon_p(full)(sin)  epsilon_2p(ideal)(cos)  epsilon_2p(ideal)(sin)  epsilon_2p(shear)(cos)  epsilon_2p(shear)(sin)  epsilon_2p(full)(cos)  epsilon_2p(full)(sin)  epsilon_3p(ideal)(cos)  epsilon_3p(ideal)(sin)  epsilon_3p(shear)(cos)  epsilon_3p(shear)(sin)  epsilon_3p(full)(cos)  epsilon_3p(full)(sin)
5.480000e+00  4.418895e-02  -2.755437e-02  2.640584e-02  -1.521804e-02  2.965003e-02  -1.706229e-02  1.538866e-01  -7.318469e-02  1.549926e-01  -7.158156e-02  1.553754e-01  -7.152414e-02  5.596263e-02  -6.351326e-02  5.048693e-02  -6.082350e-02  5.043684e-02  -6.072226e-02
5.495000e+00  4.432788e-02  -2.764624e-02  2.654459e-02  -1.529845e-02  2.979192e-02  -1.714561e-02  1.536464e-01  -7.305178e-02  1.547382e-01  -7.143306e-02  1.551081e-01  -7.137403e-02  5.593207e-02  -6.373245e-02  5.046060e-02  -6.105472e-02  5.041726e-02  -6.095526e-02
5.510000e+00  4.446573e-02  -2.773765e-02  2.668273e-02  -1.537863e-02  2.993287e-02  -1.722858e-02  1.534024e-01  -7.292167e-02  1.544799e-01  -7.128741e-02  1.548367e-01  -7.122692e-02  5.590520e-02  -6.394473e-02  5.043838e-02  -6.127896e-02  5.040157e-02  -6.118113e-02
5.525000e+00  4.460211e-02  -2.782857e-02  2.681997e-02  -1.545866e-02  3.007254e-02  -1.731129e-02  1.531540e-01  -7.279422e-02  1.542172e-01  -7.114454e-02  1.545609e-01  -7.108276e-02  5.588197e-02  -6.414914e-02  5.042025e-02  -6.149532e-02  5.038977e-02  -6.139894e-02
5.540000e+00  4.473761e-02  -2.791912e-02  2.695687e-02  -1.553866e-02  3.021159e-02  -1.739390e-02  1.529025e-01  -7.266957e-02  1.539513e-01  -7.100460e-02  1.542818e-01  -7.094170e-02  5.586175e-02  -6.434608e-02  5.040554e-02  -6.170412e-02  5.038119e-02  -6.160905e-02
5.555000e+00  4.487278e-02  -2.800964e-02  2.709393e-02  -1.561895e-02  3.035059e-02  -1.747676e-02  1.526488e-01  -7.254799e-02  1.536832e-01  -7.086790e-02  1.540003e-01  -7.080403e-02  5.584360e-02  -6.453536e-02  5.039331e-02  -6.190521e-02  5.037487e-02  -6.181132e-02
5.570000e+00  4.500753e-02  -2.809969e-02  2.723105e-02  -1.569908e-02  3.048944e-02  -1.755937e-02  1.523930e-01  -7.242886e-02  1.534128e-01  -7.073379e-02  1.537166e-01  -7.066906e-02  5.582765e-02  -6.471644e-02  5.038362e-02  -6.209800e-02  5.037090e-02  -6.200517e-02
5.585000e+00  4.514184e-02  -2.818886e-02  2.736817e-02  -1.577866e-02  3.062806e-02  -1.764126e-02  1.521354e-01  -7.231177e-02  1.531406e-01  -7.060182e-02  1.534309e-01  -7.053636e-02  5.581423e-02  -6.488841e-02  5.037681e-02  -6.228158e-02  5.036959e-02  -6.218966e-02
5.600000e+00  4.527570e-02  -2.827715e-02  2.750528e-02  -1.585763e-02  3.076643e-02  -1.772237e-02  1.518762e-01  -7.219680e-02  1.528668e-01  -7.047204e-02  1.531435e-01  -7.040597e-02  5.580422e-02  -6.505150e-02  5.037379e-02  -6.245609e-02  5.037189e-02  -6.236498e-02
5.615000e+00  4.540898e-02  -2.836487e-02  2.764229e-02  -1.593630e-02  3.090447e-02  -1.780306e-02  1.516151e-01  -7.208420e-02  1.525912e-01  -7.034469e-02  1.528542e-01  -7.027812e-02  5.579560e-02  -6.520505e-02  5.037249e-02  -6.262093e-02  5.037573e-02  -6.253051e-02
5.630000e+00  4.554067e-02  -2.845214e-02  2.777819e-02  -1.601481e-02  3.104101e-02  -1.788349e-02  1.513515e-01  -7.197349e-02  1.523128e-01  -7.021937e-02  1.525621e-01  -7.015241e-02  5.578880e-02  -6.534840e-02  5.037331e-02  -6.277539e-02  5.038152e-02  -6.268553e-02
5.645000e+00  4.567090e-02  -2.853857e-02  2.791304e-02  -1.609282e-02  3.117611e-02  -1.796329e-02  1.510859e-01  -7.186435e-02  1.520325e-01  -7.009575e-02  1.522680e-01  -7.002850e-02  5.578484e-02  -6.548238e-02  5.037725e-02  -6.292028e-02  5.039023e-02  -6.283088e-02
5.660000e+00  4.579954e-02  -2.862451e-02  2.804675e-02  -1.617069e-02  3.130971e-02  -1.804283e-02  1.508186e-01  -7.175733e-02  1.517505e-01  -6.997439e-02  1.519720e-01  -6.990699e-02  5.578392e-02  -6.560767e-02  5.038451e-02  -6.305629e-02  5.040210e-02  -6.296725e-02
5.675000e+00  4.592736e-02  -2.870997e-02  2.817997e-02  -1.624837e-02  3.144252e-02  -1.812209e-02  1.505509e-01  -7.165254e-02  1.514680e-01  -6.985539e-02  1.516754e-01  -6.978790e-02  5.578524e-02  -6.572446e-02  5.039435e-02  -6.318356e-02  5.041639e-02  -6.309483e-02
5.690000e+00  4.605419e-02  -2.879472e-02  2.831247e-02  -1.632565e-02  3.157428e-02  -1.820080e-02  1.502830e-01  -7.154964e-02  1.511853e-01  -6.973840e-02  1.513784e-01  -6.967088e-02  5.578825e-02  -6.583190e-02  5.040621e-02  -6.330121e-02  5.043255e-02  -6.321272e-02
5.705000e+00  4.618006e-02  -2.887865e-02  2.844430e-02  -1.640246e-02  3.170506e-02  -1.827890e-02  1.500152e-01  -7.144841e-02  1.509025e-01  -6.962319e-02  1.510813e-01  -6.955572e-02  5.579269e-02  -6.592997e-02  5.041978e-02  -6.340925e-02  5.045029e-02  -6.332094e-02
5.720000e+00  4.630457e-02  -2.896170e-02  2.857511e-02  -1.647875e-02  3.183446e-02  -1.835633e-02  1.497472e-01  -7.134864e-02  1.506195e-01  -6.950960e-02  1.507839e-01  -6.944224e-02  5.579787e-02  -6.601912e-02  5.043434e-02  -6.350813e-02  5.046890e-02  -6.341995e-02
5.735000e+00  4.642817e-02  -2.904395e-02  2.870530e-02  -1.655460e-02  3.196295e-02  -1.843316e-02  1.494798e-01  -7.125035e-02  1.503371e-01  -6.939761e-02  1.504869e-01  -6.933042e-02  5.580354e-02  -6.609945e-02  5.044962e-02  -6.359801e-02  5.048810e-02  -6.350990e-02
5.750000e+00  4.655104e-02  -2.912583e-02  2.883505e-02  -1.663046e-02  3.209074e-02  -1.850993e-02  1.492134e-01  -7.115400e-02  1.500556e-01  -6.928775e-02  1.501908e-01  -6.922077e-02  5.581008e-02  -6.617217e-02  5.046601e-02  -6.368006e-02  5.050826e-02  -6.359199e-02
5.765000e+00  4.667363e-02  -2.920730e-02  2.896476e-02  -1.670626e-02  3.221829e-02  -1.858654e-02  1.489487e-01  -7.105954e-02  1.497758e-01  -6.917993e-02  1.498964e-01  -6.911319e-02  5.581761e-02  -6.623808e-02  5.048364e-02  -6.375511e-02  5.052956e-02  -6.366707e-02
5.780000e+00  4.679571e-02  -2.928824e-02  2.909425e-02  -1.678191e-02  3.234538e-02  -1.866288e-02  1.486857e-01  -7.096680e-02  1.494976e-01  -6.907398e-02  1.496034e-01  -6.900751e-02  5.582578e-02  -6.629742e-02  5.050218e-02  -6.382341e-02  5.055164e-02  -6.373537e-02
5.795000e+00  4.691796e-02  -2.936882e-02  2.922420e-02  -1.685756e-02  3.247280e-02  -1.873914e-02  1.484253e-01  -7.087590e-02  1.492221e-01  -6.897002e-02  1.493131e-01  -6.890386e-02  5.583443e-02  -6.635065e-02  5.052144e-02  -6.388544e-02  5.057435e-02  -6.379738e-02
5.810000e+00  4.704025e-02  -2.944864e-02  2.935455e-02  -1.693285e-02  3.260049e-02  -1.881490e-02  1.481675e-01  -7.078637e-02  1.489493e-01  -6.886762e-02  1.490255e-01  -6.880178e-02  5.584358e-02  -6.639798e-02  5.054143e-02  -6.394141e-02  5.059767e-02  -6.385335e-02
5.825000e+00  4.716147e-02  -2.952766e-02  2.948421e-02  -1.700776e-02  3.272723e-02  -1.889015e-02  1.479111e-01  -7.069814e-02  1.486778e-01  -6.876669e-02  1.487391e-01  -6.870117e-02  5.585280e-02  -6.643930e-02  5.056170e-02  -6.399120e-02  5.062115e-02  -6.390315e-02
5.840000e+00  4.728158e-02  -2.960621e-02  2.961326e-02  -1.708260e-02  3.285308e-02  -1.896525e-02  1.476558e-01  -7.061153e-02  1.484077e-01  -6.866757e-02  1.484540e-01  -6.860236e-02  5.586290e-02  -6.647499e-02  5.058304e-02  -6.403517e-02  5.064558e-02  -6.394717e-02
5.855000e+00  4.740077e-02  -2.968488e-02  2.974189e-02  -1.715795e-02  3.297829e-02  -1.904082e-02  1.474022e-01  -7.052726e-02  1.481392e-01  -6.857097e-02  1.481705e-01  -6.850606e-02  5.587364e-02  -6.650611e-02  5.060521e-02  -6.407443e-02  5.067073e-02  -6.398652e-02
5.870000e+00  4.751877e-02  -2.976312e-02  2.986982e-02  -1.723329e-02  3.310253e-02  -1.911628e-02  1.471499e-01  -7.044465e-02  1.478721e-01  -6.847625e-02  1.478884e-01  -6.841163e-02  5.588499e-02  -6.653225e-02  5.062813e-02  -6.410857e-02  5.069654e-02  -6.402076e-02
5.885000e+00  4.763594e-02  -2.984056e-02  2.999734e-02  -1.730826e-02  3.322612e-02  -1.919123e-02  1.468995e-01  -7.036322e-02  1.476071e-01  -6.838289e-02  1.476083e-01  -6.831851e-02  5.589663e-02  -6.655356e-02  5.065153e-02  -6.413768e-02  5.072274e-02  -6.405001e-02
5.900000e+00  4.775219e-02  -2.991734e-02  3.012435e-02  -1.738298e-02  3.334897e-02  -1.926580e-02  1.466509e-01  -7.028310e-02  1.473439e-01  -6.829102e-02  1.473298e-01  -6.822684e-02  5.590870e-02  -6.657097e-02  5.067557e-02  -6.416271e-02  5.074953e-02  -6.407521e-02
5.915000e+00  4.786730e-02  -2.999322e-02  3.025060e-02  -1.745718e-02  3.347079e-02  -1.933968e-02  1.464038e-01  -7.020403e-02  1.470823e-01  -6.820037e-02  1.470531e-01  -6.813633e-02  5.592004e-02  -6.658458e-02  5.069910e-02  -6.418375e-02  5.077572e-02  -6.409650e-02
5.930000e+00  4.798103e-02  -3.006821e-02  3.037581e-02  -1.753088e-02  3.359126e-02  -1.941289e-02  1.461579e-01  -7.012594e-02  1.468219e-01  -6.811086e-02  1.467775e-01  -6.804688e-02  5.593117e-02  -6.659448e-02  5.072261e-02  -6.420091e-02  5.080183e-02  -6.411394e-02
5.945000e+00  4.809364e-02  -3.014247e-02  3.050017e-02  -1.760423e-02  3.371060e-02  -1.948559e-02  1.459135e-01  -7.004897e-02  1.465630e-01  -6.802265e-02  1.465034e-01  -6.795867e-02  5.594191e-02  -6.660071e-02  5.074591e-02  -6.421427e-02  5.082767e-02  -6.412761e-02
5.960000e+00  4.820490e-02  -3.021615e-02  3.062341e-02  -1.767731e-02  3.382852e-02  -1.955789e-02  1.456705e-01  -6.997332e-02  1.463054e-01  -6.793593e-02  1.462306e-01  -6.787187e-02  5.595210e-02  -6.660339e-02  5.076881e-02  -6.422397e-02  5.085305e-02  -6.413765e-02
5.975000e+00  4.831513e-02  -3.028909e-02  3.074579e-02  -1.774999e-02  3.394529e-02  -1.962962e-02  1.454291e-01  -6.989878e-02  1.460496e-01  -6.785048e-02  1.459595e-01  -6.778630e-02  5.596135e-02  -6.660230e-02  5.079093e-02  -6.422978e-02  5.087757e-02  -6.414384e-02
5.990000e+00  4.842485e-02  -3.036155e-02  3.086778e-02  -1.782252e-02  3.406147e-02  -1.970108e-02  1.451902e-01  -6.982566e-02  1.457962e-01  -6.776663e-02  1.456909e-01  -6.770227e-02  5.596934e-02  -6.659827e-02  5.081189e-02  -6.423256e-02  5.090088e-02  -6.414703e-02
6.005000e+00  4.853436e-02  -3.043334e-02  3.098968e-02  -1.789469e-02  3.417739e-02  -1.977204e-02  1.449540e-01  -6.975365e-02  1.455456e-01  -6.768403e-02  1.454252e-01  -6.761947e-02  5.597600e-02  -6.659239e-02  5.083168e-02  -6.423341e-02  5.092293e-02  -6.414837e-02
6.020000e+00  4.864408e-02  -3.050479e-02  3.111186e-02  -1.796682e-02  3.429347e-02  -1.984286e-02  1.447210e-01  -6.968312e-02  1.452982e-01  -6.760308e-02  1.451627e-01  -6.753826e-02  5.598138e-02  -6.658478e-02  5.085030e-02  -6.423247e-02  5.094377e-02  -6.414796e-02
6.035000e+00  4.875410e-02  -3.057599e-02  3.123444e-02  -1.803901e-02  3.440985e-02  -1.991363e-02  1.444913e-01  -6.961417e-02  1.450542e-01  -6.752388e-02  1.449036e-01  -6.745874e-02  5.598583e-02  -6.657595e-02  5.086812e-02  -6.423025e-02  5.096374e-02  -6.414638e-02
6.050000e+00  4.886438e-02  -3.064685e-02  3.135739e-02  -1.811122e-02  3.452649e-02  -1.998431e-02  1.442648e-01  -6.954663e-02  1.448134e-01  -6.744628e-02  1.446479e-01  -6.738078e-02  5.598906e-02  -6.656606e-02  5.088482e-02  -6.422691e-02  5.098255e-02  -6.414377e-02
6.065000e+00  4.897337e-02  -3.071707e-02  3.147925e-02  -1.818318e-02  3.464174e-02  -2.005460e-02  1.440396e-01  -6.948010e-02  1.445740e-01  -6.736989e-02  1.443935e-01  -6.730397e-02  5.599089e-02  -6.655386e-02  5.090023e-02  -6.422117e-02  5.100000e-02  -6.413881e-02
6.080000e+00  4.908093e-02  -3.078626e-02  3.159992e-02  -1.825450e-02  3.475550e-02  -2.012406e-02  1.438154e-01  -6.941407e-02  1.443357e-01  -6.729419e-02  1.441404e-01  -6.722781e-02  5.599121e-02  -6.653875e-02  5.091420e-02  -6.421240e-02  5.101594e-02  -6.413087e-02
6.095000e+00  4.918771e-02  -3.085465e-02  3.171997e-02  -1.832535e-02  3.486842e-02  -2.019290e-02  1.435931e-01  -6.934874e-02  1.440994e-01  -6.721935e-02  1.438893e-01  -6.715249e-02  5.598989e-02  -6.652226e-02  5.092659e-02  -6.420215e-02  5.103024e-02  -6.412152e-02
6.110000e+00  4.929403e-02  -3.092278e-02  3.183968e-02  -1.839623e-02  3.498081e-02  -2.026168e-02  1.433732e-01  -6.928480e-02  1.438655e-01  -6.714609e-02  1.436407e-01  -6.707871e-02  5.598696e-02  -6.650524e-02  5.093747e-02  -6.419129e-02  5.104298e-02  -6.411166e-02
6.125000e+00  4.939860e-02  -3.099037e-02  3.195783e-02  -1.846689e-02  3.509130e-02  -2.033010e-02  1.431539e-01  -6.922184e-02  1.436323e-01  -6.707395e-02  1.433929e-01  -6.700607e-02  5.598221e-02  -6.648680e-02  5.094659e-02  -6.417892e-02  5.105389e-02  -6.410035e-02
6.140000e+00  4.950280e-02  -3.105789e-02  3.207571e-02  -1.853776e-02  3.520133e-02  -2.039865e-02  1.429369e-01  -6.916039e-02  1.434013e-01  -6.700349e-02  1.431474e-01  -6.693511e-02  5.597631e-02  -6.646779e-02  5.095465e-02  -6.416591e-02  5.106370e-02  -6.408851e-02
6.155000e+00  4.960565e-02  -3.112447e-02  3.219240e-02  -1.860796e-02  3.530985e-02  -2.046635e-02  1.427209e-01  -6.909939e-02  1.431715e-01  -6.693359e-02  1.429031e-01  -6.686469e-02  5.596886e-02  -6.644713e-02  5.096125e-02  -6.415115e-02  5.107199e-02  -6.407501e-02
6.170000e+00  4.970682e-02  -3.119047e-02  3.230762e-02  -1.867790e-02  3.541658e-02  -2.053365e-02  1.425055e-01  -6.903923e-02  1.429424e-01  -6.686470e-02  1.426596e-01  -6.679527e-02  5.595994e-02  -6.642429e-02  5.096645e-02  -6.413416e-02  5.107880e-02  -6.405932e-02
6.185000e+00  4.980655e-02  -3.125573e-02  3.242154e-02  -1.874741e-02  3.552169e-02  -2.060036e-02  1.422910e-01  -6.897969e-02  1.427142e-01  -6.679661e-02  1.424170e-01  -6.672667e-02  5.594954e-02  -6.639899e-02  5.097020e-02  -6.411465e-02  5.108411e-02  -6.404116e-02
6.200000e+00  4.990530e-02  -3.132018e-02  3.253458e-02  -1.881644e-02  3.562566e-02  -2.066643e-02  1.420779e-01  -6.892063e-02  1.424873e-01  -6.672915e-02  1.421760e-01  -6.665871e-02  5.593727e-02  -6.637181e-02  5.097214e-02  -6.409314e-02  5.108750e-02  -6.402109e-02
6.215000e+00  5.000382e-02  -3.138418e-02  3.264741e-02  -1.888529e-02  3.572924e-02  -2.073219e-02  1.418670e-01  -6.886245e-02  1.422628e-01  -6.666272e-02  1.419373e-01  -6.659180e-02  5.592309e-02  -6.634359e-02  5.097222e-02  -6.407054e-02  5.108898e-02  -6.400002e-02
6.230000e+00  5.010246e-02  -3.144762e-02  3.276037e-02  -1.895387e-02  3.583280e-02  -2.079754e-02  1.416587e-01  -6.880503e-02  1.420410e-01  -6.659722e-02  1.417015e-01  -6.652582e-02  5.590750e-02  -6.631499e-02  5.097098e-02  -6.404751e-02  5.108907e-02  -6.397860e-02
6.245000e+00  5.020170e-02  -3.151053e-02  3.287387e-02  -1.902219e-02  3.593682e-02  -2.086250e-02  1.414537e-01  -6.874835e-02  1.418224e-01  -6.653258e-02  1.414690e-01  -6.646071e-02  5.589082e-02  -6.628618e-02  5.096875e-02  -6.402422e-02  5.108812e-02  -6.395704e-02
6.260000e+00  5.030117e-02  -3.157284e-02  3.298757e-02  -1.909016e-02  3.604091e-02  -2.092696e-02  1.412515e-01  -6.869237e-02  1.416067e-01  -6.646879e-02  1.412396e-01  -6.639648e-02  5.587249e-02  -6.625704e-02  5.096493e-02  -6.400052e-02  5.108552e-02  -6.393515e-02
6.275000e+00  5.039991e-02  -3.163446e-02  3.310056e-02  -1.915770e-02  3.614404e-02  -2.099084e-02  1.410510e-01  -6.863689e-02  1.413926e-01  -6.640564e-02  1.410120e-01  -6.633291e-02  5.585247e-02  -6.622656e-02  5.095950e-02  -6.397545e-02  5.108126e-02  -6.391197e-02
6.290000e+00  5.049745e-02  -3.169546e-02  3.321241e-02  -1.922492e-02  3.624576e-02  -2.105425e-02  1.408514e-01  -6.858190e-02  1.411795e-01  -6.634313e-02  1.407854e-01  -6.627000e-02  5.583099e-02  -6.619480e-02  5.095268e-02  -6.394904e-02  5.107554e-02  -6.388752e-02
6.305000e+00  5.059442e-02  -3.175640e-02  3.332376e-02  -1.929233e-02  3.634676e-02  -2.111776e-02  1.406535e-01  -6.852805e-02  1.409682e-01  -6.628191e-02  1.405607e-01  -6.620841e-02  5.580801e-02  -6.616253e-02  5.094442e-02  -6.392216e-02  5.106833e-02  -6.386270e-02
6.320000e+00  5.069071e-02  -3.181712e-02  3.343448e-02  -1.935973e-02  3.644689e-02  -2.118115e-02  1.404572e-01  -6.847517e-02  1.407586e-01  -6.622180e-02  1.403379e-01  -6.614798e-02  5.578342e-02  -6.612942e-02  5.093462e-02  -6.389441e-02  5.105950e-02  -6.383707e-02
6.335000e+00  5.078589e-02  -3.187735e-02  3.354418e-02  -1.942688e-02  3.654574e-02  -2.124414e-02  1.402619e-01  -6.842288e-02  1.405501e-01  -6.616243e-02  1.401163e-01  -6.608828e-02  5.575693e-02  -6.609538e-02  5.092298e-02  -6.386565e-02  5.104878e-02  -6.381049e-02
6.350000e+00  5.088019e-02  -3.193713e-02  3.365311e-02  -1.949383e-02  3.664358e-02  -2.130681e-02  1.400681e-01  -6.837127e-02  1.403430e-01  -6.610388e-02  1.398964e-01  -6.602944e-02  5.572851e-02  -6.606027e-02  5.090946e-02  -6.383578e-02  5.103609e-02  -6.378287e-02
6.365000e+00  5.097335e-02  -3.199603e-02  3.376104e-02  -1.956018e-02  3.674015e-02  -2.136869e-02  1.398752e-01  -6.831973e-02  1.401371e-01  -6.604553e-02  1.396777e-01  -6.597085e-02  5.569863e-02  -6.602392e-02  5.089453e-02  -6.380462e-02  5.102194e-02  -6.375401e-02
6.380000e+00  5.106511e-02  -3.205449e-02  3.386766e-02  -1.962630e-02  3.683512e-02  -2.143020e-02  1.396829e-01  -6.826872e-02  1.399317e-01  -6.598784e-02  1.394597e-01  -6.591294e-02  5.566698e-02  -6.598627e-02  5.087787e-02  -6.377207e-02  5.100599e-02  -6.372385e-02
6.395000e+00  5.115543e-02  -3.211258e-02  3.397297e-02  -1.969231e-02  3.692848e-02  -2.149148e-02  1.394911e-01  -6.821834e-02  1.397269e-01  -6.593093e-02  1.392425e-01  -6.585585e-02  5.563345e-02  -6.594699e-02  5.085935e-02  -6.373784e-02  5.098812e-02  -6.369206e-02
6.410000e+00  5.124454e-02  -3.217022e-02  3.407720e-02  -1.975811e-02  3.702049e-02  -2.155241e-02  1.393000e-01  -6.816843e-02  1.395229e-01  -6.587464e-02  1.390262e-01  -6.579942e-02  5.559793e-02  -6.590644e-02  5.083887e-02  -6.370227e-02  5.096821e-02  -6.365898e-02
6.425000e+00  5.133307e-02  -3.222704e-02  3.418095e-02  -1.982336e-02  3.711182e-02  -2.161263e-02  1.391103e-01  -6.811856e-02  1.393204e-01  -6.581853e-02  1.388116e-01  -6.574319e-02  5.556123e-02  -6.586422e-02  5.081722e-02  -6.366497e-02  5.094709e-02  -6.362425e-02
6.440000e+00  5.142179e-02  -3.228335e-02  3.428492e-02  -1.988835e-02  3.720327e-02  -2.167242e-02  1.389229e-01  -6.806908e-02  1.391203e-01  -6.576291e-02  1.385997e-01  -6.568749e-02  5.552379e-02  -6.582143e-02  5.079486e-02  -6.362705e-02  5.092521e-02  -6.358895e-02
6.455000e+00  5.151091e-02  -3.233883e-02  3.438933e-02  -1.995274e-02  3.729504e-02  -2.173145e-02  1.387383e-01  -6.801959e-02  1.389229e-01  -6.570743e-02  1.383907e-01  -6.563195e-02  5.548549e-02  -6.577816e-02  5.077168e-02  -6.358857e-02  5.090244e-02  -6.355318e-02
6.470000e+00  5.160031e-02  -3.239373e-02  3.449403e-02  -2.001679e-02  3.738701e-02  -2.178998e-02  1.385561e-01  -6.797040e-02  1.387281e-01  -6.565237e-02  1.381845e-01  -6.557687e-02  5.544617e-02  -6.573445e-02  5.074752e-02  -6.354956e-02  5.087864e-02  -6.351694e-02
6.485000e+00  5.168967e-02  -3.244850e-02  3.459871e-02  -2.008090e-02  3.747880e-02  -2.184847e-02  1.383759e-01  -6.792194e-02  1.385354e-01  -6.559817e-02  1.379805e-01  -6.552267e-02  5.540520e-02  -6.569022e-02  5.072176e-02  -6.350996e-02  5.085318e-02  -6.348018e-02
6.500000e+00  5.177819e-02  -3.250282e-02  3.470260e-02  -2.014473e-02  3.756957e-02  -2.190653e-02  1.381968e-01  -6.787385e-02  1.383438e-01  -6.554444e-02  1.377779e-01  -6.546897e-02  5.536276e-02  -6.564533e-02  5.069457e-02  -6.346964e-02  5.082623e-02  -6.344277e-02
6.515000e+00  5.186547e-02  -3.255635e-02  3.480528e-02  -2.020798e-02  3.765888e-02  -2.196384e-02  1.380183e-01  -6.782572e-02  1.381527e-01  -6.549077e-02  1.375760e-01  -6.541535e-02  5.531923e-02  -6.559908e-02  5.066636e-02  -6.342793e-02  5.079820e-02  -6.340402e-02
6.530000e+00  5.195171e-02  -3.260957e-02  3.490699e-02  -2.027106e-02  3.774697e-02  -2.202086e-02  1.378405e-01  -6.777804e-02  1.379625e-01  -6.543764e-02  1.373752e-01  -6.536230e-02  5.527442e-02  -6.555184e-02  5.063692e-02  -6.338519e-02  5.076889e-02  -6.336430e-02
6.545000e+00  5.203725e-02  -3.266225e-02  3.500802e-02  -2.033382e-02  3.783417e-02  -2.207739e-02  1.376637e-01  -6.773052e-02  1.377733e-01  -6.538478e-02  1.371756e-01  -6.530954e-02  5.522846e-02  -6.550341e-02  5.060640e-02  -6.334122e-02  5.073845e-02  -6.332339e-02
6.560000e+00  5.212177e-02  -3.271452e-02  3.510806e-02  -2.039634e-02  3.792015e-02  -2.213356e-02  1.374878e-01  -6.768329e-02  1.375849e-01  -6.533232e-02  1.369771e-01  -6.525719e-02  5.518088e-02  -6.545411e-02  5.057430e-02  -6.329631e-02  5.070636e-02  -6.328161e-02
6.575000e+00  5.220512e-02  -3.276664e-02  3.520705e-02  -2.045893e-02  3.800483e-02  -2.218968e-02  1.373124e-01  -6.763666e-02  1.373972e-01  -6.528059e-02  1.367793e-01  -6.520560e-02  5.513209e-02  -6.540374e-02  5.054102e-02  -6.325031e-02  5.067304e-02  -6.323878e-02
6.590000e+00  5.228747e-02  -3.281852e-02  3.530513e-02  -2.052147e-02  3.808838e-02  -2.224563e-02  1.371377e-01  -6.759051e-02  1.372103e-01  -6.522945e-02  1.365826e-01  -6.515464e-02  5.508228e-02  -6.535226e-02  5.050672e-02  -6.320315e-02  5.063868e-02  -6.319484e-02
6.605000e+00  5.236871e-02  -3.287010e-02  3.540222e-02  -2.058389e-02  3.817072e-02  -2.230135e-02  1.369635e-01  -6.754473e-02  1.370240e-01  -6.517881e-02  1.363868e-01  -6.510419e-02  5.503098e-02  -6.529962e-02  5.047093e-02  -6.315476e-02  5.060276e-02  -6.314972e-02
6.620000e+00  5.244858e-02  -3.292096e-02  3.549803e-02  -2.064580e-02  3.825154e-02  -2.235638e-02  1.367896e-01  -6.749883e-02  1.368380e-01  -6.512816e-02  1.361915e-01  -6.505372e-02  5.497826e-02  -6.524505e-02  5.043374e-02  -6.310438e-02  5.056540e-02  -6.310262e-02
6.635000e+00  5.252774e-02  -3.297123e-02  3.559324e-02  -2.070733e-02  3.833157e-02  -2.241088e-02  1.366167e-01  -6.745297e-02  1.366531e-01  -6.507768e-02  1.359976e-01  -6.500345e-02  5.492448e-02  -6.518874e-02  5.039548e-02  -6.305218e-02  5.052692e-02  -6.305374e-02
6.650000e+00  5.260677e-02  -3.302105e-02  3.568837e-02  -2.076858e-02  3.841140e-02  -2.246498e-02  1.364454e-01  -6.740726e-02  1.364699e-01  -6.502747e-02  1.358056e-01  -6.495346e-02  5.486990e-02  -6.513190e-02  5.035644e-02  -6.299939e-02  5.048761e-02  -6.300432e-02
6.665000e+00  5.268620e-02  -3.307078e-02  3.578394e-02  -2.082990e-02  3.849162e-02  -2.251903e-02  1.362764e-01  -6.736209e-02  1.362891e-01  -6.497791e-02  1.356162e-01  -6.490412e-02  5.481466e-02  -6.507546e-02  5.031675e-02  -6.294695e-02  5.044764e-02  -6.295531e-02
6.680000e+00  5.276620e-02  -3.312035e-02  3.588009e-02  -2.089122e-02  3.857236e-02  -2.257298e-02  1.361097e-01  -6.731743e-02  1.361107e-01  -6.492897e-02  1.354295e-01  -6.485543e-02  5.475827e-02  -6.501909e-02  5.027591e-02  -6.289450e-02  5.040647e-02  -6.290634e-02
6.695000e+00  5.284579e-02  -3.316891e-02  3.597584e-02  -2.095170e-02  3.865256e-02  -2.262591e-02  1.359441e-01  -6.727222e-02  1.359335e-01  -6.487958e-02  1.352442e-01  -6.480630e-02  5.470154e-02  -6.496210e-02  5.023474e-02  -6.284136e-02  5.036495e-02  -6.285671e-02
6.710000e+00  5.292486e-02  -3.321652e-02  3.607112e-02  -2.101141e-02  3.873214e-02  -2.267789e-02  1.357796e-01  -6.722653e-02  1.357573e-01  -6.482980e-02  1.350603e-01  -6.475676e-02  5.464426e-02  -6.490432e-02  5.019302e-02  -6.278736e-02  5.032285e-02  -6.280626e-02
6.725000e+00  5.300308e-02  -3.326336e-02  3.616564e-02  -2.107054e-02  3.881080e-02  -2.272913e-02  1.356156e-01  -6.718048e-02  1.355817e-01  -6.477977e-02  1.348772e-01  -6.470695e-02  5.458668e-02  -6.484500e-02  5.015102e-02  -6.273174e-02  5.028043e-02  -6.275420e-02
6.740000e+00  5.308045e-02  -3.330976e-02  3.625940e-02  -2.112938e-02  3.888854e-02  -2.277995e-02  1.354520e-01  -6.713443e-02  1.354067e-01  -6.472982e-02  1.346949e-01  -6.465725e-02  5.452868e-02  -6.478485e-02  5.010864e-02  -6.267526e-02  5.023762e-02  -6.270133e-02
