#  tau(fm)  epsilon_p(ideal)(cos)  epsilon_p(ideal)(sin)  epsilon_p(shear)(cos)  epsilon_p(shear)(sin)  epsilon_p(full)(cos)  epsilon_p(full)(sin)  epsilon_2p(ideal)(cos)  epsilon_2p(ideal)(sin)  epsilon_2p(shear)(cos)  epsilon_2p(shear)(sin)  epsilon_2p(full)(cos)  epsilon_2p(full)(sin)  epsilon_3p(ideal)(cos)  epsilon_3p(ideal)(sin)  epsilon_3p(shear)(cos)  epsilon_3p(shear)(sin)  epsilon_3p(full)(cos)  epsilon_3p(full)(sin)
5.430000e+00  6.806335e-02  -4.579527e-02  5.220268e-02  -3.632908e-02  5.791770e-02  -4.038584e-02  1.387466e-01  -1.117821e-01  1.359478e-01  -1.116883e-01  1.363476e-01  -1.121975e-01  1.019664e-01  3.723396e-02  1.015447e-01  3.890128e-02  1.024758e-01  3.888616e-02
5.445000e+00  6.815889e-02  -4.588173e-02  5.232771e-02  -3.643727e-02  5.804822e-02  -4.049304e-02  1.385600e-01  -1.116501e-01  1.357586e-01  -1.115533e-01  1.361542e-01  -1.120469e-01  1.015861e-01  3.715411e-02  1.011502e-01  3.881447e-02  1.020596e-01  3.879153e-02
5.460000e+00  6.825266e-02  -4.596709e-02  5.245108e-02  -3.654451e-02  5.817657e-02  -4.059896e-02  1.383719e-01  -1.115169e-01  1.355679e-01  -1.114171e-01  1.359590e-01  -1.118951e-01  1.012101e-01  3.707215e-02  1.007602e-01  3.872543e-02  1.016479e-01  3.869480e-02
5.475000e+00  6.834532e-02  -4.605179e-02  5.257332e-02  -3.665118e-02  5.830340e-02  -4.070405e-02  1.381830e-01  -1.113830e-01  1.353762e-01  -1.112803e-01  1.357628e-01  -1.117426e-01  1.008386e-01  3.698775e-02  1.003749e-01  3.863386e-02  1.012410e-01  3.859564e-02
5.490000e+00  6.843673e-02  -4.613680e-02  5.269441e-02  -3.675814e-02  5.842866e-02  -4.080931e-02  1.379933e-01  -1.112495e-01  1.351838e-01  -1.111440e-01  1.355658e-01  -1.115906e-01  1.004733e-01  3.690010e-02  9.999613e-02  3.853895e-02  1.008406e-01  3.849322e-02
5.505000e+00  6.852663e-02  -4.622145e-02  5.281417e-02  -3.686471e-02  5.855216e-02  -4.091396e-02  1.378026e-01  -1.111157e-01  1.349903e-01  -1.110072e-01  1.353676e-01  -1.114382e-01  1.001135e-01  3.681028e-02  9.962294e-02  3.844181e-02  1.004458e-01  3.838867e-02
5.520000e+00  6.861568e-02  -4.630500e-02  5.293322e-02  -3.697017e-02  5.867461e-02  -4.101717e-02  1.376115e-01  -1.109807e-01  1.347964e-01  -1.108691e-01  1.351690e-01  -1.112844e-01  9.975783e-02  3.671827e-02  9.925399e-02  3.834235e-02  1.000552e-01  3.828194e-02
5.535000e+00  6.870353e-02  -4.638645e-02  5.305125e-02  -3.707354e-02  5.879564e-02  -4.111783e-02  1.374198e-01  -1.108435e-01  1.346020e-01  -1.107288e-01  1.349698e-01  -1.111283e-01  9.940534e-02  3.662378e-02  9.888848e-02  3.824031e-02  9.966790e-02  3.817274e-02
5.550000e+00  6.879113e-02  -4.646628e-02  5.316916e-02  -3.717538e-02  5.891629e-02  -4.121658e-02  1.372286e-01  -1.107047e-01  1.344081e-01  -1.105868e-01  1.347710e-01  -1.109706e-01  9.905652e-02  3.652732e-02  9.852683e-02  3.813633e-02  9.928440e-02  3.806174e-02
5.565000e+00  6.887875e-02  -4.654533e-02  5.328726e-02  -3.727667e-02  5.903687e-02  -4.131450e-02  1.370382e-01  -1.105650e-01  1.342150e-01  -1.104442e-01  1.345730e-01  -1.108121e-01  9.871107e-02  3.643018e-02  9.816886e-02  3.803174e-02  9.890445e-02  3.795025e-02
5.580000e+00  6.896678e-02  -4.662462e-02  5.340600e-02  -3.737842e-02  5.915793e-02  -4.141272e-02  1.368489e-01  -1.104256e-01  1.340232e-01  -1.103020e-01  1.343762e-01  -1.106540e-01  9.836916e-02  3.633316e-02  9.781474e-02  3.792729e-02  9.852825e-02  3.783905e-02
5.595000e+00  6.905392e-02  -4.670483e-02  5.352425e-02  -3.748117e-02  5.927815e-02  -4.151183e-02  1.366595e-01  -1.102871e-01  1.338315e-01  -1.101608e-01  1.341794e-01  -1.104968e-01  9.803155e-02  3.623581e-02  9.746503e-02  3.782246e-02  9.815636e-02  3.772753e-02
5.610000e+00  6.913963e-02  -4.678473e-02  5.364142e-02  -3.758365e-02  5.939683e-02  -4.161038e-02  1.364695e-01  -1.101485e-01  1.336394e-01  -1.100195e-01  1.339821e-01  -1.103393e-01  9.769760e-02  3.613810e-02  9.711900e-02  3.771718e-02  9.778801e-02  3.761569e-02
5.625000e+00  6.922375e-02  -4.686306e-02  5.375729e-02  -3.768457e-02  5.951374e-02  -4.170689e-02  1.362790e-01  -1.100086e-01  1.334469e-01  -1.098767e-01  1.337843e-01  -1.101802e-01  9.736729e-02  3.603986e-02  9.677657e-02  3.761132e-02  9.742304e-02  3.750336e-02
5.640000e+00  6.930704e-02  -4.694045e-02  5.387249e-02  -3.778451e-02  5.962959e-02  -4.180202e-02  1.360887e-01  -1.098679e-01  1.332547e-01  -1.097332e-01  1.335866e-01  -1.100201e-01  9.703980e-02  3.594111e-02  9.643706e-02  3.750485e-02  9.706081e-02  3.739057e-02
5.655000e+00  6.938900e-02  -4.701753e-02  5.398636e-02  -3.788404e-02  5.974363e-02  -4.189646e-02  1.358981e-01  -1.097272e-01  1.330621e-01  -1.095896e-01  1.333885e-01  -1.098599e-01  9.671535e-02  3.584168e-02  9.610074e-02  3.739761e-02  9.670164e-02  3.727717e-02
5.670000e+00  6.946963e-02  -4.709377e-02  5.409883e-02  -3.798266e-02  5.985580e-02  -4.198968e-02  1.357073e-01  -1.095862e-01  1.328692e-01  -1.094456e-01  1.331899e-01  -1.096992e-01  9.639471e-02  3.574118e-02  9.576847e-02  3.728909e-02  9.634643e-02  3.716264e-02
5.685000e+00  6.954868e-02  -4.716898e-02  5.420968e-02  -3.808022e-02  5.996589e-02  -4.208155e-02  1.355161e-01  -1.094444e-01  1.326758e-01  -1.093008e-01  1.329908e-01  -1.095378e-01  9.607804e-02  3.563888e-02  9.544037e-02  3.717864e-02  9.599534e-02  3.704631e-02
5.700000e+00  6.962623e-02  -4.724366e-02  5.431904e-02  -3.817727e-02  6.007403e-02  -4.217270e-02  1.353245e-01  -1.093025e-01  1.324820e-01  -1.091559e-01  1.327912e-01  -1.093762e-01  9.576518e-02  3.553632e-02  9.511627e-02  3.706793e-02  9.564825e-02  3.692991e-02
5.715000e+00  6.970195e-02  -4.731763e-02  5.442660e-02  -3.827371e-02  6.017992e-02  -4.226303e-02  1.351322e-01  -1.091603e-01  1.322874e-01  -1.090107e-01  1.325907e-01  -1.092144e-01  9.545639e-02  3.543454e-02  9.479645e-02  3.695802e-02  9.530547e-02  3.681450e-02
5.730000e+00  6.977758e-02  -4.739141e-02  5.453410e-02  -3.837003e-02  6.028553e-02  -4.235312e-02  1.349410e-01  -1.090182e-01  1.320938e-01  -1.088656e-01  1.323913e-01  -1.090529e-01  9.515139e-02  3.533338e-02  9.448060e-02  3.684874e-02  9.496666e-02  3.669993e-02
5.745000e+00  6.985306e-02  -4.746447e-02  5.464152e-02  -3.846575e-02  6.039086e-02  -4.244240e-02  1.347510e-01  -1.088757e-01  1.319014e-01  -1.087203e-01  1.321932e-01  -1.088911e-01  9.485033e-02  3.523253e-02  9.416889e-02  3.673983e-02  9.463202e-02  3.658590e-02
5.760000e+00  6.992870e-02  -4.753682e-02  5.474918e-02  -3.856100e-02  6.049628e-02  -4.253105e-02  1.345624e-01  -1.087330e-01  1.317106e-01  -1.085748e-01  1.319966e-01  -1.087293e-01  9.455188e-02  3.513214e-02  9.386007e-02  3.663142e-02  9.430027e-02  3.647252e-02
5.775000e+00  7.000415e-02  -4.760902e-02  5.485678e-02  -3.865626e-02  6.060143e-02  -4.261962e-02  1.343750e-01  -1.085905e-01  1.315210e-01  -1.084298e-01  1.318014e-01  -1.085680e-01  9.425601e-02  3.503223e-02  9.355411e-02  3.652352e-02  9.397139e-02  3.635982e-02
5.790000e+00  7.007839e-02  -4.768043e-02  5.496339e-02  -3.875079e-02  6.070526e-02  -4.270726e-02  1.341879e-01  -1.084477e-01  1.313317e-01  -1.082845e-01  1.316065e-01  -1.084065e-01  9.396222e-02  3.493267e-02  9.325036e-02  3.641593e-02  9.364469e-02  3.624759e-02
5.805000e+00  7.015081e-02  -4.774992e-02  5.506852e-02  -3.884339e-02  6.080722e-02  -4.279263e-02  1.340003e-01  -1.083035e-01  1.311423e-01  -1.081376e-01  1.314115e-01  -1.082436e-01  9.367114e-02  3.483287e-02  9.294928e-02  3.630805e-02  9.332066e-02  3.613522e-02
5.820000e+00  7.022217e-02  -4.781741e-02  5.517289e-02  -3.893400e-02  6.090815e-02  -4.287561e-02  1.338131e-01  -1.081579e-01  1.309535e-01  -1.079892e-01  1.312171e-01  -1.080791e-01  9.338221e-02  3.473321e-02  9.265029e-02  3.620029e-02  9.299874e-02  3.602314e-02
5.835000e+00  7.029352e-02  -4.788384e-02  5.527747e-02  -3.902356e-02  6.100912e-02  -4.295732e-02  1.336275e-01  -1.080117e-01  1.307664e-01  -1.078403e-01  1.310245e-01  -1.079142e-01  9.309621e-02  3.463394e-02  9.235422e-02  3.609286e-02  9.267978e-02  3.591156e-02
5.850000e+00  7.036308e-02  -4.795007e-02  5.538046e-02  -3.911297e-02  6.110808e-02  -4.303876e-02  1.334414e-01  -1.078659e-01  1.305790e-01  -1.076918e-01  1.308316e-01  -1.077498e-01  9.281372e-02  3.453425e-02  9.206173e-02  3.598500e-02  9.236445e-02  3.579974e-02
5.865000e+00  7.043078e-02  -4.801693e-02  5.548163e-02  -3.920313e-02  6.120476e-02  -4.312097e-02  1.332548e-01  -1.077213e-01  1.303911e-01  -1.075446e-01  1.306380e-01  -1.075868e-01  9.253574e-02  3.443507e-02  9.177395e-02  3.587774e-02  9.205391e-02  3.568871e-02
5.880000e+00  7.049672e-02  -4.808350e-02  5.558102e-02  -3.929316e-02  6.129920e-02  -4.320294e-02  1.330679e-01  -1.075771e-01  1.302028e-01  -1.073980e-01  1.304442e-01  -1.074246e-01  9.226154e-02  3.433669e-02  9.149022e-02  3.577137e-02  9.174748e-02  3.557878e-02
5.895000e+00  7.056064e-02  -4.814870e-02  5.567832e-02  -3.938198e-02  6.139107e-02  -4.328347e-02  1.328806e-01  -1.074323e-01  1.300140e-01  -1.072507e-01  1.302497e-01  -1.072618e-01  9.199052e-02  3.423842e-02  9.120993e-02  3.566517e-02  9.144451e-02  3.546919e-02
5.910000e+00  7.062373e-02  -4.821284e-02  5.577467e-02  -3.946984e-02  6.148168e-02  -4.336282e-02  1.326940e-01  -1.072871e-01  1.298258e-01  -1.071032e-01  1.300559e-01  -1.070988e-01  9.172276e-02  3.414054e-02  9.093314e-02  3.555937e-02  9.114509e-02  3.536019e-02
5.925000e+00  7.068697e-02  -4.827596e-02  5.587101e-02  -3.955667e-02  6.157210e-02  -4.344093e-02  1.325092e-01  -1.071415e-01  1.296393e-01  -1.069553e-01  1.298638e-01  -1.069356e-01  9.145756e-02  3.404271e-02  9.065913e-02  3.545360e-02  9.084848e-02  3.525137e-02
5.940000e+00  7.075064e-02  -4.833767e-02  5.596770e-02  -3.964216e-02  6.166274e-02  -4.351745e-02  1.323264e-01  -1.069953e-01  1.294547e-01  -1.068067e-01  1.296738e-01  -1.067717e-01  9.119494e-02  3.394486e-02  9.038796e-02  3.534776e-02  9.055471e-02  3.514264e-02
5.955000e+00  7.081437e-02  -4.839807e-02  5.606433e-02  -3.972640e-02  6.175311e-02  -4.359251e-02  1.321454e-01  -1.068484e-01  1.292718e-01  -1.066575e-01  1.294854e-01  -1.066074e-01  9.093377e-02  3.384702e-02  9.011855e-02  3.524190e-02  9.026266e-02  3.503403e-02
5.970000e+00  7.087783e-02  -4.845831e-02  5.616067e-02  -3.981049e-02  6.184297e-02  -4.366734e-02  1.319657e-01  -1.067021e-01  1.290904e-01  -1.065089e-01  1.292985e-01  -1.064440e-01  9.067459e-02  3.374968e-02  8.985132e-02  3.513652e-02  8.997274e-02  3.492607e-02
5.985000e+00  7.094081e-02  -4.851862e-02  5.625666e-02  -3.989463e-02  6.193226e-02  -4.374218e-02  1.317873e-01  -1.065567e-01  1.289102e-01  -1.063612e-01  1.291128e-01  -1.062815e-01  9.041834e-02  3.365324e-02  8.958705e-02  3.503201e-02  8.968578e-02  3.481916e-02
6.000000e+00  7.100276e-02  -4.857842e-02  5.635188e-02  -3.997831e-02  6.202048e-02  -4.381644e-02  1.316094e-01  -1.064115e-01  1.287308e-01  -1.062138e-01  1.289280e-01  -1.061194e-01  9.016501e-02  3.355803e-02  8.932567e-02  3.492875e-02  8.940171e-02  3.471365e-02
6.015000e+00  7.106367e-02  -4.863777e-02  5.644641e-02  -4.006169e-02  6.210775e-02  -4.389028e-02  1.314320e-01  -1.062666e-01  1.285521e-01  -1.060666e-01  1.287439e-01  -1.059577e-01  8.991417e-02  3.346344e-02  8.906671e-02  3.482616e-02  8.912005e-02  3.460892e-02
6.030000e+00  7.112359e-02  -4.869629e-02  5.654026e-02  -4.014431e-02  6.219405e-02  -4.396318e-02  1.312553e-01  -1.061216e-01  1.283744e-01  -1.059195e-01  1.285608e-01  -1.057961e-01  8.966658e-02  3.336899e-02  8.881097e-02  3.472375e-02  8.884162e-02  3.450450e-02
6.045000e+00  7.118193e-02  -4.875461e-02  5.663275e-02  -4.022672e-02  6.227862e-02  -4.403577e-02  1.310786e-01  -1.059773e-01  1.281968e-01  -1.057729e-01  1.283778e-01  -1.056353e-01  8.942217e-02  3.327477e-02  8.855840e-02  3.462166e-02  8.856636e-02  3.440050e-02
6.060000e+00  7.123829e-02  -4.881221e-02  5.672339e-02  -4.030851e-02  6.236091e-02  -4.410759e-02  1.309016e-01  -1.058330e-01  1.280190e-01  -1.056267e-01  1.281946e-01  -1.054749e-01  8.918137e-02  3.318095e-02  8.830955e-02  3.452005e-02  8.829485e-02  3.429715e-02
6.075000e+00  7.129300e-02  -4.886807e-02  5.681247e-02  -4.038864e-02  6.244123e-02  -4.417744e-02  1.307248e-01  -1.056879e-01  1.278414e-01  -1.054796e-01  1.280115e-01  -1.053137e-01  8.894298e-02  3.308696e-02  8.806324e-02  3.441833e-02  8.802584e-02  3.419382e-02
6.090000e+00  7.134703e-02  -4.892245e-02  5.690085e-02  -4.046724e-02  6.252059e-02  -4.424547e-02  1.305490e-01  -1.055422e-01  1.276649e-01  -1.053319e-01  1.278296e-01  -1.051519e-01  8.870691e-02  3.299192e-02  8.781936e-02  3.431557e-02  8.775921e-02  3.408956e-02
6.105000e+00  7.140039e-02  -4.897580e-02  5.698853e-02  -4.054475e-02  6.259895e-02  -4.431222e-02  1.303743e-01  -1.053964e-01  1.274895e-01  -1.051840e-01  1.276487e-01  -1.049901e-01  8.847377e-02  3.289686e-02  8.757859e-02  3.421275e-02  8.749571e-02  3.398541e-02
6.120000e+00  7.145338e-02  -4.902830e-02  5.707570e-02  -4.062135e-02  6.267658e-02  -4.437789e-02  1.302009e-01  -1.052506e-01  1.273153e-01  -1.050362e-01  1.274690e-01  -1.048284e-01  8.824325e-02  3.280210e-02  8.734062e-02  3.411017e-02  8.723504e-02  3.388167e-02
6.135000e+00  7.150613e-02  -4.908095e-02  5.716253e-02  -4.069808e-02  6.275366e-02  -4.444367e-02  1.300290e-01  -1.051058e-01  1.271425e-01  -1.048892e-01  1.272908e-01  -1.046677e-01  8.801529e-02  3.270828e-02  8.710548e-02  3.400851e-02  8.697726e-02  3.377902e-02
6.150000e+00  7.155805e-02  -4.913368e-02  5.724844e-02  -4.077497e-02  6.282955e-02  -4.450958e-02  1.298579e-01  -1.049619e-01  1.269704e-01  -1.047433e-01  1.271135e-01  -1.045084e-01  8.779058e-02  3.261536e-02  8.687384e-02  3.390776e-02  8.672309e-02  3.367745e-02
6.165000e+00  7.160940e-02  -4.918564e-02  5.733375e-02  -4.085127e-02  6.290461e-02  -4.457481e-02  1.296880e-01  -1.048182e-01  1.267995e-01  -1.045977e-01  1.269372e-01  -1.043494e-01  8.756840e-02  3.252273e-02  8.664496e-02  3.380737e-02  8.647174e-02  3.357636e-02
6.180000e+00  7.166079e-02  -4.923641e-02  5.741915e-02  -4.092656e-02  6.297964e-02  -4.463889e-02  1.295197e-01  -1.046741e-01  1.266304e-01  -1.044519e-01  1.267629e-01  -1.041904e-01  8.734807e-02  3.243032e-02  8.641809e-02  3.370723e-02  8.622244e-02  3.347566e-02
6.195000e+00  7.171179e-02  -4.928645e-02  5.750431e-02  -4.100123e-02  6.305425e-02  -4.470225e-02  1.293529e-01  -1.045303e-01  1.264627e-01  -1.043063e-01  1.265901e-01  -1.040320e-01  8.713065e-02  3.233840e-02  8.619414e-02  3.360761e-02  8.597614e-02  3.337560e-02
6.210000e+00  7.176186e-02  -4.933526e-02  5.758876e-02  -4.107472e-02  6.312793e-02  -4.476428e-02  1.291869e-01  -1.043862e-01  1.262961e-01  -1.041605e-01  1.264184e-01  -1.038734e-01  8.691557e-02  3.224654e-02  8.597248e-02  3.350806e-02  8.573221e-02  3.327574e-02
6.225000e+00  7.181006e-02  -4.938294e-02  5.767161e-02  -4.114712e-02  6.319970e-02  -4.482507e-02  1.290207e-01  -1.042419e-01  1.261295e-01  -1.040146e-01  1.262468e-01  -1.037148e-01  8.670270e-02  3.215405e-02  8.575295e-02  3.340790e-02  8.549046e-02  3.317538e-02
6.240000e+00  7.185686e-02  -4.942963e-02  5.775331e-02  -4.121854e-02  6.327005e-02  -4.488477e-02  1.288548e-01  -1.040976e-01  1.259635e-01  -1.038687e-01  1.260758e-01  -1.035565e-01  8.649215e-02  3.206094e-02  8.553570e-02  3.330712e-02  8.525106e-02  3.307448e-02
6.255000e+00  7.190243e-02  -4.947558e-02  5.783397e-02  -4.128911e-02  6.333911e-02  -4.494349e-02  1.286895e-01  -1.039536e-01  1.257982e-01  -1.037230e-01  1.259056e-01  -1.033985e-01  8.628378e-02  3.196729e-02  8.532056e-02  3.320578e-02  8.501385e-02  3.297314e-02
6.270000e+00  7.194734e-02  -4.952173e-02  5.791405e-02  -4.135980e-02  6.340736e-02  -4.500234e-02  1.285251e-01  -1.038107e-01  1.256340e-01  -1.035784e-01  1.257365e-01  -1.032419e-01  8.607786e-02  3.187478e-02  8.510791e-02  3.310559e-02  8.477920e-02  3.287308e-02
6.285000e+00  7.199126e-02  -4.956780e-02  5.799320e-02  -4.143032e-02  6.347443e-02  -4.506098e-02  1.283615e-01  -1.036687e-01  1.254705e-01  -1.034346e-01  1.255682e-01  -1.030863e-01  8.587505e-02  3.178283e-02  8.489838e-02  3.300600e-02  8.454777e-02  3.277377e-02
6.300000e+00  7.203418e-02  -4.961362e-02  5.807134e-02  -4.150057e-02  6.354024e-02  -4.511932e-02  1.281984e-01  -1.035274e-01  1.253076e-01  -1.032916e-01  1.254007e-01  -1.029316e-01  8.567524e-02  3.169114e-02  8.469196e-02  3.290671e-02  8.431952e-02  3.267492e-02
6.315000e+00  7.207663e-02  -4.965876e-02  5.814891e-02  -4.157022e-02  6.360527e-02  -4.517698e-02  1.280366e-01  -1.033864e-01  1.251460e-01  -1.031489e-01  1.252343e-01  -1.027775e-01  8.547822e-02  3.160011e-02  8.448856e-02  3.280814e-02  8.409436e-02  3.257691e-02
6.330000e+00  7.211887e-02  -4.970350e-02  5.822608e-02  -4.163958e-02  6.366974e-02  -4.523433e-02  1.278762e-01  -1.032460e-01  1.249857e-01  -1.030070e-01  1.250693e-01  -1.026244e-01  8.528312e-02  3.150900e-02  8.428738e-02  3.270954e-02  8.387149e-02  3.247899e-02
6.345000e+00  7.216081e-02  -4.974672e-02  5.830282e-02  -4.170762e-02  6.373361e-02  -4.529020e-02  1.277171e-01  -1.031051e-01  1.248266e-01  -1.028647e-01  1.249056e-01  -1.024710e-01  8.509023e-02  3.141750e-02  8.408867e-02  3.261063e-02  8.365119e-02  3.238085e-02
6.360000e+00  7.220390e-02  -4.978902e-02  5.838054e-02  -4.177474e-02  6.379849e-02  -4.534505e-02  1.275609e-01  -1.029642e-01  1.246703e-01  -1.027225e-01  1.247449e-01  -1.023179e-01  8.489867e-02  3.132550e-02  8.389151e-02  3.251121e-02  8.343253e-02  3.228229e-02
6.375000e+00  7.224683e-02  -4.982934e-02  5.845806e-02  -4.183983e-02  6.386303e-02  -4.539764e-02  1.274063e-01  -1.028224e-01  1.245157e-01  -1.025794e-01  1.245859e-01  -1.021641e-01  8.470874e-02  3.123280e-02  8.369606e-02  3.241109e-02  8.321566e-02  3.218309e-02
6.390000e+00  7.228901e-02  -4.986867e-02  5.853490e-02  -4.190388e-02  6.392670e-02  -4.544907e-02  1.272525e-01  -1.026807e-01  1.243621e-01  -1.024363e-01  1.244279e-01  -1.020104e-01  8.452055e-02  3.114047e-02  8.350240e-02  3.231132e-02  8.300067e-02  3.208435e-02
6.405000e+00  7.233002e-02  -4.990822e-02  5.861074e-02  -4.196812e-02  6.398914e-02  -4.550071e-02  1.270993e-01  -1.025401e-01  1.242090e-01  -1.022944e-01  1.242705e-01  -1.018582e-01  8.433550e-02  3.104831e-02  8.331183e-02  3.221171e-02  8.278892e-02  3.198587e-02
6.420000e+00  7.237020e-02  -4.994777e-02  5.868600e-02  -4.203232e-02  6.405079e-02  -4.555230e-02  1.269467e-01  -1.024006e-01  1.240570e-01  -1.021535e-01  1.241142e-01  -1.017071e-01  8.415373e-02  3.095637e-02  8.312443e-02  3.211231e-02  8.258049e-02  3.188770e-02
6.435000e+00  7.240960e-02  -4.998676e-02  5.876071e-02  -4.209590e-02  6.411171e-02  -4.560318e-02  1.267950e-01  -1.022614e-01  1.239059e-01  -1.020129e-01  1.239589e-01  -1.015565e-01  8.397479e-02  3.086461e-02  8.293974e-02  3.201308e-02  8.237495e-02  3.178979e-02
6.450000e+00  7.244769e-02  -5.002511e-02  5.883431e-02  -4.215876e-02  6.417125e-02  -4.565325e-02  1.266435e-01  -1.021227e-01  1.237553e-01  -1.018728e-01  1.238040e-01  -1.014065e-01  8.379827e-02  3.077249e-02  8.275735e-02  3.191349e-02  8.217186e-02  3.169162e-02
6.465000e+00  7.248497e-02  -5.006303e-02  5.890721e-02  -4.222114e-02  6.422988e-02  -4.570274e-02  1.264929e-01  -1.019845e-01  1.236057e-01  -1.017331e-01  1.236501e-01  -1.012571e-01  8.362412e-02  3.068070e-02  8.257728e-02  3.181427e-02  8.197128e-02  3.159393e-02
6.480000e+00  7.252131e-02  -5.010047e-02  5.897922e-02  -4.228309e-02  6.428738e-02  -4.575174e-02  1.263428e-01  -1.018469e-01  1.234568e-01  -1.015942e-01  1.234970e-01  -1.011085e-01  8.345256e-02  3.058855e-02  8.239987e-02  3.171479e-02  8.177357e-02  3.149606e-02
6.495000e+00  7.255688e-02  -5.013737e-02  5.905039e-02  -4.234449e-02  6.434382e-02  -4.580010e-02  1.261936e-01  -1.017098e-01  1.233087e-01  -1.014557e-01  1.233446e-01  -1.009606e-01  8.328263e-02  3.049552e-02  8.222423e-02  3.161443e-02  8.157781e-02  3.139738e-02
6.510000e+00  7.259257e-02  -5.017359e-02  5.912152e-02  -4.240521e-02  6.440010e-02  -4.584769e-02  1.260462e-01  -1.015730e-01  1.231622e-01  -1.013177e-01  1.231940e-01  -1.008132e-01  8.311364e-02  3.040197e-02  8.204974e-02  3.151355e-02  8.138338e-02  3.129824e-02
6.525000e+00  7.262829e-02  -5.020919e-02  5.919250e-02  -4.246527e-02  6.445609e-02  -4.589450e-02  1.259003e-01  -1.014367e-01  1.230173e-01  -1.011802e-01  1.230449e-01  -1.006664e-01  8.294675e-02  3.030794e-02  8.187755e-02  3.141222e-02  8.119144e-02  3.119873e-02
6.540000e+00  7.266497e-02  -5.024420e-02  5.926422e-02  -4.252466e-02  6.451280e-02  -4.594055e-02  1.257568e-01  -1.013009e-01  1.228748e-01  -1.010431e-01  1.228982e-01  -1.005201e-01  8.278070e-02  3.021409e-02  8.170640e-02  3.131109e-02  8.100071e-02  3.109952e-02
6.555000e+00  7.270207e-02  -5.027924e-02  5.933623e-02  -4.258396e-02  6.456970e-02  -4.598649e-02  1.256153e-01  -1.011660e-01  1.227341e-01  -1.009070e-01  1.227534e-01  -1.003750e-01  8.261694e-02  3.012124e-02  8.153766e-02  3.121099e-02  8.081257e-02  3.100144e-02
6.570000e+00  7.273871e-02  -5.031382e-02  5.940769e-02  -4.264271e-02  6.462586e-02  -4.603180e-02  1.254748e-01  -1.010317e-01  1.225944e-01  -1.007714e-01  1.226096e-01  -1.002305e-01  8.245545e-02  3.002899e-02  8.137134e-02  3.111148e-02  8.062705e-02  3.090403e-02
6.585000e+00  7.277525e-02  -5.034819e-02  5.947899e-02  -4.270116e-02  6.468172e-02  -4.607676e-02  1.253357e-01  -1.008983e-01  1.224562e-01  -1.006367e-01  1.224673e-01  -1.000870e-01  8.229665e-02  2.993730e-02  8.120777e-02  3.101254e-02  8.044449e-02  3.080726e-02
6.600000e+00  7.281063e-02  -5.038180e-02  5.954923e-02  -4.275884e-02  6.473629e-02  -4.612085e-02  1.251969e-01  -1.007651e-01  1.223184e-01  -1.005023e-01  1.223254e-01  -9.994397e-02  8.214042e-02  2.984494e-02  8.104677e-02  3.091297e-02  8.026472e-02  3.070990e-02
6.615000e+00  7.284562e-02  -5.041431e-02  5.961924e-02  -4.281548e-02  6.479048e-02  -4.616378e-02  1.250592e-01  -1.006318e-01  1.221819e-01  -1.003679e-01  1.221847e-01  -9.980106e-02  8.198604e-02  2.975177e-02  8.088759e-02  3.081268e-02  8.008697e-02  3.061185e-02
6.630000e+00  7.288012e-02  -5.044612e-02  5.968893e-02  -4.287148e-02  6.484420e-02  -4.620601e-02  1.249224e-01  -1.004990e-01  1.220465e-01  -1.002340e-01  1.220451e-01  -9.965872e-02  8.183324e-02  2.965794e-02  8.072992e-02  3.071177e-02  7.991094e-02  3.051323e-02
6.645000e+00  7.291409e-02  -5.047655e-02  5.975825e-02  -4.292605e-02  6.489740e-02  -4.624666e-02  1.247866e-01  -1.003658e-01  1.219122e-01  -1.000998e-01  1.219067e-01  -9.951616e-02  8.168202e-02  2.956344e-02  8.057369e-02  3.061022e-02  7.973658e-02  3.041399e-02
6.660000e+00  7.294715e-02  -5.050603e-02  5.982682e-02  -4.297955e-02  6.494966e-02  -4.628611e-02  1.246513e-01  -1.002326e-01  1.217787e-01  -9.996552e-02  1.217690e-01  -9.937370e-02  8.153266e-02  2.946846e-02  8.041921e-02  3.050824e-02  7.956416e-02  3.031437e-02
6.675000e+00  7.297914e-02  -5.053526e-02  5.989444e-02  -4.303271e-02  6.500075e-02  -4.632517e-02  1.245163e-01  -1.001003e-01  1.216457e-01  -9.983204e-02  1.216318e-01  -9.923211e-02  8.138642e-02  2.937292e-02  8.026779e-02  3.040574e-02  7.939504e-02  3.021424e-02
6.690000e+00  7.301066e-02  -5.056446e-02  5.996163e-02  -4.308577e-02  6.505124e-02  -4.636411e-02  1.243822e-01  -9.996882e-02  1.215137e-01  -9.969948e-02  1.214954e-01  -9.909156e-02  8.124146e-02  2.927741e-02  8.011775e-02  3.030327e-02  7.922750e-02  3.011416e-02
6.705000e+00  7.304218e-02  -5.059331e-02  6.002870e-02  -4.313838e-02  6.510150e-02  -4.640255e-02  1.242495e-01  -9.983806e-02  1.213829e-01  -9.956758e-02  1.213604e-01  -9.895176e-02  8.109818e-02  2.918215e-02  7.996947e-02  3.020102e-02  7.906197e-02  3.001436e-02
